source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
Q15022,Q8IYB9,SUZ12,ZNF595,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q7Z4P5,SUZ12,GDF7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q6V0L0,SUZ12,CYP26C1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86X59,SUZ12,LINC02875,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q1HG44,SUZ12,DUOXA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A1L3X4,SUZ12,MT1DP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q06250,SUZ12,WT1-AS,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,D3DTV9,SUZ12,PRAC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NEH8,SUZ12,ZNF503-AS2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86T23,SUZ12,CROCCP2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A7E2S9,SUZ12,ANKRD30BL,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P39023,TBP,RPL3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P62917,TBP,RPL8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P47914,TBP,RPL29,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P61927,TBP,RPL37,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P61513,TBP,RPL37A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P05388,TBP,RPLP0,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P05386,TBP,RPLP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P61247,TBP,RPS3A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P46781,TBP,RPS9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q9NVX2,TBP,NLE1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P25398,TBP,RPS12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P60866,TBP,RPS20,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q16629,TBP,SRSF7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q8IWX7,TBP,UNC45B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P62945,TBP,RPL41,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P06748,TBP,NPM1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P07910,TBP,HNRNPC,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q9UBU9,TBP,NXF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q8TAQ2,TBP,SMARCC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q9Y573,TBP,IPP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q5H9R7,TBP,PPP6R3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P0CJ68,TBP,MTRNR2L1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P0DP24,TBP,CALM2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P16104,TBP,H2AX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P0C0S5,TBP,H2AZ1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P09651,TBP,HNRNPA1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P22626,TBP,HNRNPA2B1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q06830,TBP,PRDX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P15880,TBP,RPS2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P19634,TBP,SLC9A1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P09936,TBP,UCHL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P17844,TBP,DDX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q6P1M0,TBP,SLC27A4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P16401,TBP,H1-5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P31943,TBP,HNRNPH1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P27635,TBP,RPL10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P0DP23,TBP,CALM1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,O75554,TBP,WBP4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,P45973,TBP,CBX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q15041,TBP,ARL6IP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q14106,TBP,TOB2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q7Z417,TBP,NUFIP2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q6NT52,TBP,CGB2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q7L7L0,TBP,H2AC25,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,Q8N257,TBP,H2BC26,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P20226,A7E2S9,TBP,ANKRD30BL,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P49815,USF2,TSC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,O60931,USF2,CTNS,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,O75436,USF2,VPS26A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,O00253,USF2,AGRP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q6PI77,USF2,GPRASP3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P27449,USF2,ATP6V0C,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P28799,USF2,GRN,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P78549,USF2,NTHL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q13569,USF2,TDG,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q12999,USF2,TSPAN31,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P31268,USF2,HOXA7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q6P1K2,USF2,PMF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q96EB6,USF2,SIRT1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q9UHJ6,USF2,SHPK,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q8NDT2,USF2,RBM15B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q9UPQ8,USF2,DOLK,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,P31276,USF2,HOXC13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q9BVV8,USF2,FAM174C,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q9NW07,USF2,ZNF358,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q8NDN9,USF2,RCBTB1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q9BUL5,USF2,PHF23,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q86YJ5,USF2,MARCHF9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q8TB61,USF2,SLC35B2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q7Z5J1,USF2,HSD11B1L,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15853,Q5XKP0,USF2,MICOS13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O43933,TCF4,PEX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P19021,TCF4,PAM,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q6BEB4,TCF4,SP5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q02218,TCF4,OGDH,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O95229,TCF4,ZWINT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q86T20,TCF4,SMIM29,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8TF40,TCF4,FNIP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O60341,TCF4,KDM1A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5VVH5,TCF4,IRAK1BP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BT25,TCF4,HAUS8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O14653,TCF4,GOSR2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8WZ73,TCF4,RFFL,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q709C8,TCF4,VPS13C,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P48729,TCF4,CSNK1A1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q4KMQ2,TCF4,ANO6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P42677,TCF4,RPS27,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y4E5,TCF4,ZNF451,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13118,TCF4,KLF10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q01085,TCF4,TIAL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UI10,TCF4,EIF2B4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UHQ1,TCF4,NARF,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q92966,TCF4,SNAPC3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96MT8,TCF4,CEP63,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O15427,TCF4,SLC16A3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H6U8,TCF4,ALG9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q07955,TCF4,SRSF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y276,TCF4,BCS1L,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P16415,TCF4,ZNF823,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9P281,TCF4,BAHCC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P0CG22,TCF4,DHRS4L1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P35367,TCF4,HRH1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O00139,TCF4,KIF2A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BRF8,TCF4,CPPED1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8WVK7,TCF4,SKA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P52746,TCF4,ZNF142,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8NER5,TCF4,ACVR1C,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O75410,TCF4,TACC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8N3S3,TCF4,PHTF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P29353,TCF4,SHC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P29692,TCF4,EEF1D,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13459,TCF4,MYO9B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8N157,TCF4,AHI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q3V6T2,TCF4,CCDC88A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8WVV9,TCF4,HNRNPLL,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q49AG3,TCF4,ZBED5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8TCT1,TCF4,PHOSPHO1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9C0F1,TCF4,CEP44,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5T7V8,TCF4,GORAB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NQB0,TCF4,TCF7L2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P61011,TCF4,SRP54,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q00535,TCF4,CDK5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5BJD5,TCF4,TMEM41B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P78332,TCF4,RBM6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O60237,TCF4,PPP1R12B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8N319,TCF4,LINC03040,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13535,TCF4,ATR,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P31751,TCF4,AKT2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P61024,TCF4,CKS1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q16828,TCF4,DUSP6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P22736,TCF4,NR4A1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P34932,TCF4,HSPA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q01726,TCF4,MC1R,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O15151,TCF4,MDM4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NQP4,TCF4,PFDN4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P10644,TCF4,PRKAR1A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P48556,TCF4,PSMD8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P23470,TCF4,PTPRG,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P43308,TCF4,SSR2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P63272,TCF4,SUPT4H1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P37802,TCF4,TAGLN2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O76093,TCF4,FGF18,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P17844,TCF4,DDX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q06889,TCF4,EGR3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13907,TCF4,IDI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q15648,TCF4,MED1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P13667,TCF4,PDIA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q08752,TCF4,PPID,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q14469,TCF4,HES1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P61163,TCF4,ACTR1A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8IY57,TCF4,YAF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P55198,TCF4,MLLT6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P80297,TCF4,MT1X,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13509,TCF4,TUBB3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O15535,TCF4,ZSCAN9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O14735,TCF4,CDIPT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y6B7,TCF4,AP4B1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P56211,TCF4,ARPP19,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P55263,TCF4,ADK,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O60879,TCF4,DIAPH2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O75031,TCF4,HSF2BP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BUJ2,TCF4,HNRNPUL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y2T2,TCF4,AP3M1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UBX3,TCF4,SLC25A10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O94907,TCF4,DKK1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y3I0,TCF4,RTCB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q15013,TCF4,MAD2L1BP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q15036,TCF4,SNX17,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P53990,TCF4,IST1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O94955,TCF4,RHOBTB3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O60281,TCF4,ZNF292,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q14684,TCF4,RRP1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96RG2,TCF4,PASK,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NYI0,TCF4,PSD3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BS18,TCF4,ANAPC13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UGI8,TCF4,TES,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O95397,TCF4,PLEKHA8P1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q7L1T6,TCF4,CYB5R4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q7Z4W1,TCF4,DCXR,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NYJ1,TCF4,COA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NX61,TCF4,TMEM161A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q3BBV0,TCF4,NBPF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NVV9,TCF4,THAP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9HCM1,TCF4,RESF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9HBL7,TCF4,PLGRKT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NY59,TCF4,SMPD3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q99583,TCF4,MNT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9ULJ6,TCF4,ZMIZ1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8WW12,TCF4,PCNP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9P2K9,TCF4,DISP3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q969V6,TCF4,MRTFA,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H1E5,TCF4,TMX4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9HAU4,TCF4,SMURF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H816,TCF4,DCLRE1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BWH2,TCF4,FUNDC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H467,TCF4,CUEDC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H8P0,TCF4,SRD5A3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H9H4,TCF4,VPS37B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5XUX0,TCF4,FBXO31,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H8K7,TCF4,PAAT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H7S9,TCF4,ZNF703,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BRP4,TCF4,PAAF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9BX95,TCF4,SGPP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UJC5,TCF4,SH3BGRL2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5RL73,TCF4,RBM48,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96A61,TCF4,TRIM52,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96F45,TCF4,ZNF503,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8N6M6,TCF4,AOPEP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96SQ7,TCF4,ATOH8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q53EQ6,TCF4,TIGD5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96S82,TCF4,UBL7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H2L4,TCF4,TMEM60,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q969G9,TCF4,NKD1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O15260,TCF4,SURF4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,A6NKQ9,TCF4,CGB1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q13115,TCF4,DUSP4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96RY5,TCF4,CRAMP1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9H910,TCF4,JPT2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9Y2L8,TCF4,ZKSCAN5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UBM1,TCF4,PEMT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96NU7,TCF4,AMDHD1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8IZD4,TCF4,DCP1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8N6N6,TCF4,NATD1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,O75694,TCF4,NUP155,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q96BV0,TCF4,ZNF775,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q7Z2E3,TCF4,APTX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q86UL3,TCF4,GPAT4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q17R98,TCF4,ZNF827,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q7Z6I5,TCF4,SPATA12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8IYN6,TCF4,UBALD2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8IXZ3,TCF4,SP8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q86W74,TCF4,ANKRD46,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9NTI7,TCF4,INKA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8IXH7,TCF4,NELFCD,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q9UNF1,TCF4,MAGED2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q5T953,TCF4,IER5L,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,Q8NCU7,TCF4,C2CD4A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,A6NEH8,TCF4,ZNF503-AS2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P15884,P0C7V0,TCF4,AHI1-DT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,P11161,ELK4,EGR2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q5VU43,ELK4,PDE4DIP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q9NVX2,ELK4,NLE1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q8IWX7,ELK4,UNC45B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q99558,ELK4,MAP3K14,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,O75396,ELK4,SEC22B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q04727,ELK4,TLE4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q6P1K2,ELK4,PMF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q3BBV0,ELK4,NBPF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q9HC56,ELK4,PCDH9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,Q8TC84,ELK4,FANK1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P28324,A7E2S9,ELK4,ANKRD30BL,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q13263,Q5VU43,TRIM28,PDE4DIP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q13263,Q8NC38,TRIM28,ZNF436-AS1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q13263,Q7Z5L9,TRIM28,IRF2BP2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
