rank,term,p_value,z_score,combined_score,overlap_genes,adjusted_p_value,old_p_value,old_adjusted_p_value,neg_log10_adj_p,overlap_count
389,Positive Regulation Of Cell Migration (GO:0030335),0.030501996105819135,4.670015028078779,16.298180364562498,"['CCNA2', 'XBP1', 'SRC']",0.077470365430718,0,0,1.1108643954445316,3
390,Response To Lipid (GO:0033993),0.03093634050099251,7.655092592592593,26.607752397672005,"['SPP1', 'TLR4']",0.07832153141034126,0,0,1.1061188294204631,2
391,Mitotic Sister Chromatid Segregation (GO:0000070),0.03145448478079644,7.584480122324159,26.23633758944092,"['PLK1', 'KIF14']",0.07832153141034126,0,0,1.1061188294204631,2
392,Protein Modification Process (GO:0036211),0.031804840549718855,3.0286433742524395,10.443176619033537,"['CCNA2', 'MELK', 'PLK1', 'JADE2', 'CDC25B']",0.07832153141034126,0,0,1.1061188294204631,5
393,Small GTPase Mediated Signal Transduction (GO:0007264),0.03197607762407203,7.515151515151516,25.872917364872013,"['CCNA2', 'CDKN1A']",0.07832153141034126,0,0,1.1061188294204631,2
394,ERBB2 Signaling Pathway (GO:0038128),0.03202621324876303,33.90816326530612,116.6847899929619,['SRC'],0.07832153141034126,0,0,1.1061188294204631,1
395,Regulation Of Leukocyte Migration (GO:0002685),0.03202621324876303,33.90816326530612,116.6847899929619,['HMOX1'],0.07832153141034126,0,0,1.1061188294204631,1
396,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769),0.03202621324876303,33.90816326530612,116.6847899929619,['TLR4'],0.07832153141034126,0,0,1.1061188294204631,1
397,Cellular Response To Interleukin-4 (GO:0071353),0.03202621324876303,33.90816326530612,116.6847899929619,['XBP1'],0.07832153141034126,0,0,1.1061188294204631,1
398,Relaxation Of Muscle (GO:0090075),0.03202621324876303,33.90816326530612,116.6847899929619,['RGS2'],0.07832153141034126,0,0,1.1061188294204631,1
399,Cytoplasmic Sequestering Of Protein (GO:0051220),0.03202621324876303,33.90816326530612,116.6847899929619,['NFKBIA'],0.07832153141034126,0,0,1.1061188294204631,1
400,Cytoplasmic Sequestering Of Transcription Factor (GO:0042994),0.03202621324876303,33.90816326530612,116.6847899929619,['NFKBIA'],0.07832153141034126,0,0,1.1061188294204631,1
401,Response To Progesterone (GO:0032570),0.03202621324876303,33.90816326530612,116.6847899929619,['SRC'],0.07832153141034126,0,0,1.1061188294204631,1
402,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),0.03202621324876303,33.90816326530612,116.6847899929619,['CD40'],0.07832153141034126,0,0,1.1061188294204631,1
403,Interleukin-6-Mediated Signaling Pathway (GO:0070102),0.03202621324876303,33.90816326530612,116.6847899929619,['SRC'],0.07832153141034126,0,0,1.1061188294204631,1
404,Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),0.03202621324876303,33.90816326530612,116.6847899929619,['HSPA8'],0.07832153141034126,0,0,1.1061188294204631,1
405,Positive Regulation Of Cellular Component Organization (GO:0051130),0.03250109931246501,7.447072072072072,25.517253680402074,"['CDC20', 'MMP1']",0.07928663239682822,0,0,1.1008000278862224,2
406,Regulation Of Interleukin-6 Production (GO:0032675),0.03302953017935412,7.380208333333333,25.169117576656426,"['XBP1', 'TLR4']",0.08017979316265816,0,0,1.0959350684201452,2
407,Response To Endoplasmic Reticulum Stress (GO:0034976),0.03302953017935412,7.380208333333333,25.169117576656426,"['XBP1', 'CHAC1']",0.08017979316265816,0,0,1.0959350684201452,2
408,Positive Regulation Of Cell Differentiation (GO:0045597),0.03372414195485604,4.48404255319149,15.198847512968078,"['CCNA2', 'XBP1', 'ID2']",0.08166532414558277,0,0,1.087962309795428,3
409,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),0.034447714169871156,31.298273155416013,105.4223689491126,['SERPINE1'],0.081813321153444,0,0,1.0871759771059961,1
410,Regulation Of Macrophage Differentiation (GO:0045649),0.034447714169871156,31.298273155416013,105.4223689491126,['ID2'],0.081813321153444,0,0,1.0871759771059961,1
411,Contractile Actin Filament Bundle Assembly (GO:0030038),0.034447714169871156,31.298273155416013,105.4223689491126,['SRC'],0.081813321153444,0,0,1.0871759771059961,1
412,Stress Fiber Assembly (GO:0043149),0.034447714169871156,31.298273155416013,105.4223689491126,['SRC'],0.081813321153444,0,0,1.0871759771059961,1
413,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),0.034447714169871156,31.298273155416013,105.4223689491126,['XBP1'],0.081813321153444,0,0,1.0871759771059961,1
414,Mammary Gland Epithelium Development (GO:0061180),0.034447714169871156,31.298273155416013,105.4223689491126,['ID2'],0.081813321153444,0,0,1.0871759771059961,1
415,Regulation Of MHC Class II Biosynthetic Process (GO:0045346),0.034447714169871156,31.298273155416013,105.4223689491126,['XBP1'],0.081813321153444,0,0,1.0871759771059961,1
416,Regulation Of Bone Remodeling (GO:0046850),0.034447714169871156,31.298273155416013,105.4223689491126,['SRC'],0.081813321153444,0,0,1.0871759771059961,1
417,Cellular Response To Oxidative Stress (GO:0034599),0.03463508247104127,7.186594202898551,24.167712601380277,"['HMOX1', 'HSPA1A']",0.08206105870836637,0,0,1.085862884295313,2
418,Regulation Of Protein Binding (GO:0043393),0.035176955009368155,7.124281609195402,23.8475644827565,"['CDKN1A', 'PLK1']",0.08294709200299699,0,0,1.081198835066862,2
419,Positive Regulation Of Cell Cycle Process (GO:0090068),0.035176955009368155,7.124281609195402,23.8475644827565,"['KIF14', 'CDC25B']",0.08294709200299699,0,0,1.081198835066862,2
420,Regulation Of Cellular Response To Heat (GO:1900034),0.03686327859360632,29.06122448979592,95.91771596133705,['DNAJB1'],0.08296336959107756,0,0,1.0811136172133662,1
421,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),0.03686327859360632,29.06122448979592,95.91771596133705,['SRC'],0.08296336959107756,0,0,1.0811136172133662,1
422,Negative Regulation Of Gluconeogenesis (GO:0045721),0.03686327859360632,29.06122448979592,95.91771596133705,['USP7'],0.08296336959107756,0,0,1.0811136172133662,1
423,Regulation Of Dephosphorylation (GO:0035303),0.03686327859360632,29.06122448979592,95.91771596133705,['SRC'],0.08296336959107756,0,0,1.0811136172133662,1
424,Regulation Of Monocyte Differentiation (GO:0045655),0.03686327859360632,29.06122448979592,95.91771596133705,['MYC'],0.08296336959107756,0,0,1.0811136172133662,1
425,Neurotrophin Signaling Pathway (GO:0038179),0.03686327859360632,29.06122448979592,95.91771596133705,['DDIT4'],0.08296336959107756,0,0,1.0811136172133662,1
426,Cellular Response To Sterol (GO:0036315),0.03686327859360632,29.06122448979592,95.91771596133705,['INSIG1'],0.08296336959107756,0,0,1.0811136172133662,1
427,Defense Response To Protozoan (GO:0042832),0.03686327859360632,29.06122448979592,95.91771596133705,['CD40'],0.08296336959107756,0,0,1.0811136172133662,1
428,Positive Regulation Of Cell Activation (GO:0050867),0.03686327859360632,29.06122448979592,95.91771596133705,['TLR4'],0.08296336959107756,0,0,1.0811136172133662,1
429,Digestive Tract Morphogenesis (GO:0048546),0.03686327859360632,29.06122448979592,95.91771596133705,['ID2'],0.08296336959107756,0,0,1.0811136172133662,1
430,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),0.03686327859360632,29.06122448979592,95.91771596133705,['CCND1'],0.08296336959107756,0,0,1.0811136172133662,1
431,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.03686327859360632,29.06122448979592,95.91771596133705,['CD40'],0.08296336959107756,0,0,1.0811136172133662,1
432,Epiboly Involved In Wound Healing (GO:0090505),0.03686327859360632,29.06122448979592,95.91771596133705,['CCNA2'],0.08296336959107756,0,0,1.0811136172133662,1
433,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.03686327859360632,29.06122448979592,95.91771596133705,['CDC20'],0.08296336959107756,0,0,1.0811136172133662,1
434,Histone H4-K5 Acetylation (GO:0043981),0.03686327859360632,29.06122448979592,95.91771596133705,['JADE2'],0.08296336959107756,0,0,1.0811136172133662,1
435,Histone H4-K8 Acetylation (GO:0043982),0.03686327859360632,29.06122448979592,95.91771596133705,['JADE2'],0.08296336959107756,0,0,1.0811136172133662,1
436,Positive Regulation Of Secretion (GO:0051047),0.03686327859360632,29.06122448979592,95.91771596133705,['XBP1'],0.08296336959107756,0,0,1.0811136172133662,1
437,Midbody Abscission (GO:0061952),0.03686327859360632,29.06122448979592,95.91771596133705,['KIF20A'],0.08296336959107756,0,0,1.0811136172133662,1
438,Mitotic Chromosome Condensation (GO:0007076),0.03686327859360632,29.06122448979592,95.91771596133705,['PLK1'],0.08296336959107756,0,0,1.0811136172133662,1
439,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),0.03686327859360632,29.06122448979592,95.91771596133705,['SRC'],0.08296336959107756,0,0,1.0811136172133662,1
440,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.037377373487394706,6.885416666666667,22.630228345687478,"['XBP1', 'TLR4']",0.08392919319442266,0,0,1.0760869517098939,2
441,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.037935614638327717,6.828168044077135,22.34084340876857,"['XBP1', 'MYC']",0.08498954027815823,0,0,1.0706345199209673,2
442,Negative Regulation Of Growth (GO:0045926),0.03849707242876802,6.771857923497268,22.05711333941876,"['CDKN1A', 'HSPA1A']",0.085091328258008,0,0,1.0701146970434037,2
443,Response To Cytokine (GO:0034097),0.03906172801512739,6.716463414634147,21.77888563484535,"['CD40', 'SRC']",0.085091328258008,0,0,1.0701146970434037,2
444,Negative Regulation Of Cell Growth (GO:0030308),0.03906172801512739,6.716463414634147,21.77888563484535,"['CDKN1A', 'HSPA1A']",0.085091328258008,0,0,1.0701146970434037,2
445,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),0.039272920734465235,27.122448979591837,87.80133530116419,['SRC'],0.085091328258008,0,0,1.0701146970434037,1
446,Regulation Of Fibrinolysis (GO:0051917),0.039272920734465235,27.122448979591837,87.80133530116419,['SERPINE1'],0.085091328258008,0,0,1.0701146970434037,1
447,Regulation Of Interleukin-1 Production (GO:0032652),0.039272920734465235,27.122448979591837,87.80133530116419,['TLR4'],0.085091328258008,0,0,1.0701146970434037,1
448,acetyl-CoA Metabolic Process (GO:0006084),0.039272920734465235,27.122448979591837,87.80133530116419,['HMGCS1'],0.085091328258008,0,0,1.0701146970434037,1
449,Regulation Of Osteoblast Proliferation (GO:0033688),0.039272920734465235,27.122448979591837,87.80133530116419,['CCNA2'],0.085091328258008,0,0,1.0701146970434037,1
450,Regulation Of Plasminogen Activation (GO:0010755),0.039272920734465235,27.122448979591837,87.80133530116419,['SERPINE1'],0.085091328258008,0,0,1.0701146970434037,1
451,Regulation Of Protein Kinase C Signaling (GO:0090036),0.039272920734465235,27.122448979591837,87.80133530116419,['CD40'],0.085091328258008,0,0,1.0701146970434037,1
452,Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),0.039272920734465235,27.122448979591837,87.80133530116419,['TLR4'],0.085091328258008,0,0,1.0701146970434037,1
453,Regulation Of Steroid Biosynthetic Process (GO:0050810),0.039272920734465235,27.122448979591837,87.80133530116419,['EGR1'],0.085091328258008,0,0,1.0701146970434037,1
454,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),0.039272920734465235,27.122448979591837,87.80133530116419,['HMOX1'],0.085091328258008,0,0,1.0701146970434037,1
455,Negative Regulation Of Anoikis (GO:2000811),0.039272920734465235,27.122448979591837,87.80133530116419,['SRC'],0.085091328258008,0,0,1.0701146970434037,1
456,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),0.039272920734465235,27.122448979591837,87.80133530116419,['HMOX1'],0.085091328258008,0,0,1.0701146970434037,1
457,Negative Regulation Of Fibroblast Proliferation (GO:0048147),0.04167665479123348,25.426020408163264,80.79916728086499,['MYC'],0.08760964879518869,0,0,1.057448060638479,1
458,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",0.04167665479123348,25.426020408163264,80.79916728086499,['CDKN1A'],0.08760964879518869,0,0,1.057448060638479,1
459,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),0.04167665479123348,25.426020408163264,80.79916728086499,['SRC'],0.08760964879518869,0,0,1.057448060638479,1
460,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),0.04167665479123348,25.426020408163264,80.79916728086499,['XBP1'],0.08760964879518869,0,0,1.057448060638479,1
461,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),0.04167665479123348,25.426020408163264,80.79916728086499,['CDC20'],0.08760964879518869,0,0,1.057448060638479,1
462,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),0.04167665479123348,25.426020408163264,80.79916728086499,['CDKN1A'],0.08760964879518869,0,0,1.057448060638479,1
463,Regulation Of Protein Sumoylation (GO:0033233),0.04167665479123348,25.426020408163264,80.79916728086499,['EGR1'],0.08760964879518869,0,0,1.057448060638479,1
464,Cellular Response To Unfolded Protein (GO:0034620),0.04167665479123348,25.426020408163264,80.79916728086499,['HSPA1A'],0.08760964879518869,0,0,1.057448060638479,1
465,Positive Regulation Of Glial Cell Differentiation (GO:0045687),0.04167665479123348,25.426020408163264,80.79916728086499,['ID2'],0.08760964879518869,0,0,1.057448060638479,1
466,Positive Regulation Of Macrophage Activation (GO:0043032),0.04167665479123348,25.426020408163264,80.79916728086499,['TLR4'],0.08760964879518869,0,0,1.057448060638479,1
467,Toll-Like Receptor 4 Signaling Pathway (GO:0034142),0.04167665479123348,25.426020408163264,80.79916728086499,['TLR4'],0.08760964879518869,0,0,1.057448060638479,1
468,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057),0.04167665479123348,25.426020408163264,80.79916728086499,['SRC'],0.08760964879518869,0,0,1.057448060638479,1
469,Postsynaptic Membrane Organization (GO:0001941),0.04167665479123348,25.426020408163264,80.79916728086499,['DNAJA3'],0.08760964879518869,0,0,1.057448060638479,1
470,Microtubule Depolymerization (GO:0007019),0.04167665479123348,25.426020408163264,80.79916728086499,['KIF14'],0.08760964879518869,0,0,1.057448060638479,1
471,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),0.04193231755364056,6.452473958333333,20.46530163526616,"['CD40', 'SRC']",0.08795993576007828,0,0,1.0557150964901207,2
472,Circulatory System Development (GO:0072359),0.0431022856735813,6.352564102564102,19.973600244527297,"['CDKN1A', 'ID2']",0.08905030877814389,0,0,1.050364570300552,2
473,Epithelial Cell Differentiation (GO:0030855),0.0431022856735813,6.352564102564102,19.973600244527297,"['PCNA', 'ALDOC']",0.08905030877814389,0,0,1.050364570300552,2
474,Regulation Of Epidermal Cell Differentiation (GO:0045604),0.04407449493169267,23.92917166866747,74.70385911458476,['SFN'],0.08905030877814389,0,0,1.050364570300552,1
475,Negative Regulation Of Lipid Storage (GO:0010888),0.04407449493169267,23.92917166866747,74.70385911458476,['NFKBIA'],0.08905030877814389,0,0,1.050364570300552,1
476,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),0.04407449493169267,23.92917166866747,74.70385911458476,['HSPA1A'],0.08905030877814389,0,0,1.050364570300552,1
477,Neuron Fate Commitment (GO:0048663),0.04407449493169267,23.92917166866747,74.70385911458476,['ID2'],0.08905030877814389,0,0,1.050364570300552,1
478,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),0.04407449493169267,23.92917166866747,74.70385911458476,['MYC'],0.08905030877814389,0,0,1.050364570300552,1
479,Positive Regulation Of DNA Replication (GO:0045740),0.04407449493169267,23.92917166866747,74.70385911458476,['PCNA'],0.08905030877814389,0,0,1.050364570300552,1
480,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),0.04407449493169267,23.92917166866747,74.70385911458476,['TLR4'],0.08905030877814389,0,0,1.050364570300552,1
481,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),0.04407449493169267,23.92917166866747,74.70385911458476,['CCND1'],0.08905030877814389,0,0,1.050364570300552,1
482,Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017),0.04407449493169267,23.92917166866747,74.70385911458476,['TLR4'],0.08905030877814389,0,0,1.050364570300552,1
483,Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),0.04407449493169267,23.92917166866747,74.70385911458476,['SFN'],0.08905030877814389,0,0,1.050364570300552,1
484,Endothelial Cell Proliferation (GO:0001935),0.04407449493169267,23.92917166866747,74.70385911458476,['HMOX1'],0.08905030877814389,0,0,1.050364570300552,1
485,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),0.04407449493169267,23.92917166866747,74.70385911458476,['SERPINE1'],0.08905030877814389,0,0,1.050364570300552,1
486,Ureteric Bud Morphogenesis (GO:0060675),0.04407449493169267,23.92917166866747,74.70385911458476,['MYC'],0.08905030877814389,0,0,1.050364570300552,1
487,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),0.04407449493169267,23.92917166866747,74.70385911458476,['XBP1'],0.08905030877814389,0,0,1.050364570300552,1
488,Maintenance Of Gastrointestinal Epithelium (GO:0030277),0.04407449493169267,23.92917166866747,74.70385911458476,['TLR4'],0.08905030877814389,0,0,1.050364570300552,1
489,Mitotic Cytokinetic Process (GO:1902410),0.04407449493169267,23.92917166866747,74.70385911458476,['KIF20A'],0.08905030877814389,0,0,1.050364570300552,1
490,Negative Regulation Of Cellular Process (GO:0048523),0.0448594283208756,3.1677950893221305,9.83353760359004,"['CDKN1A', 'MYC', 'DNAJA3', 'HSPA1A']",0.09045125547147978,0,0,1.0435854007162535,4
491,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.046080253337353536,6.1157407407407405,18.820401760879264,"['USP7', 'CDKN1A']",0.09145190803127633,0,0,1.0388072290742763,2
492,Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),0.04646645529524364,22.598639455782312,69.35578082800635,['SRC'],0.09145190803127633,0,0,1.0388072290742763,1
493,Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),0.04646645529524364,22.598639455782312,69.35578082800635,['SRC'],0.09145190803127633,0,0,1.0388072290742763,1
494,Regulation Of Smooth Muscle Cell Migration (GO:0014910),0.04646645529524364,22.598639455782312,69.35578082800635,['SERPINE1'],0.09145190803127633,0,0,1.0388072290742763,1
495,Cellular Response To Lectin (GO:1990858),0.04646645529524364,22.598639455782312,69.35578082800635,['SRC'],0.09145190803127633,0,0,1.0388072290742763,1
496,Release Of Cytochrome C From Mitochondria (GO:0001836),0.04646645529524364,22.598639455782312,69.35578082800635,['SFN'],0.09145190803127633,0,0,1.0388072290742763,1
497,Embryonic Digestive Tract Development (GO:0048566),0.04646645529524364,22.598639455782312,69.35578082800635,['ID2'],0.09145190803127633,0,0,1.0388072290742763,1
498,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),0.04646645529524364,22.598639455782312,69.35578082800635,['SRC'],0.09145190803127633,0,0,1.0388072290742763,1
499,Establishment Of Skin Barrier (GO:0061436),0.04646645529524364,22.598639455782312,69.35578082800635,['SFN'],0.09145190803127633,0,0,1.0388072290742763,1
500,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771),0.04646645529524364,22.598639455782312,69.35578082800635,['DDIT4'],0.09145190803127633,0,0,1.0388072290742763,1
501,Mesoderm Development (GO:0007498),0.04646645529524364,22.598639455782312,69.35578082800635,['IKZF1'],0.09145190803127633,0,0,1.0388072290742763,1
502,Receptor Clustering (GO:0043113),0.04646645529524364,22.598639455782312,69.35578082800635,['DNAJA3'],0.09145190803127633,0,0,1.0388072290742763,1
503,Protein-Containing Complex Assembly (GO:0065003),0.04867160395950962,3.8543371522094927,11.65034880880839,"['CD40', 'SRC', 'HSPA1A']",0.09408639255797939,0,0,1.0264731827821862,3
504,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),0.04885254998202776,21.408163265306122,64.63014669364038,['SRC'],0.09408639255797939,0,0,1.0264731827821862,1
505,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),0.04885254998202776,21.408163265306122,64.63014669364038,['CDKN1A'],0.09408639255797939,0,0,1.0264731827821862,1
506,Regulation Of Meiotic Cell Cycle (GO:0051445),0.04885254998202776,21.408163265306122,64.63014669364038,['CDC20'],0.09408639255797939,0,0,1.0264731827821862,1
507,Regulation Of Protein Localization To Cell Periphery (GO:1904375),0.04885254998202776,21.408163265306122,64.63014669364038,['PLK1'],0.09408639255797939,0,0,1.0264731827821862,1
508,Cellular Response To Estradiol Stimulus (GO:0071392),0.04885254998202776,21.408163265306122,64.63014669364038,['NRIP1'],0.09408639255797939,0,0,1.0264731827821862,1
509,Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),0.04885254998202776,21.408163265306122,64.63014669364038,['SFN'],0.09408639255797939,0,0,1.0264731827821862,1
510,Positive Regulation Of Leukocyte Activation (GO:0002696),0.04885254998202776,21.408163265306122,64.63014669364038,['TLR4'],0.09408639255797939,0,0,1.0264731827821862,1
511,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.04885254998202776,21.408163265306122,64.63014669364038,['TLR4'],0.09408639255797939,0,0,1.0264731827821862,1
512,protein-DNA Complex Disassembly (GO:0032986),0.04885254998202776,21.408163265306122,64.63014669364038,['MYC'],0.09408639255797939,0,0,1.0264731827821862,1
513,Negative Regulation Of B Cell Activation (GO:0050869),0.04885254998202776,21.408163265306122,64.63014669364038,['ID2'],0.09408639255797939,0,0,1.0264731827821862,1
514,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.05011510926370668,3.050082553659879,9.130216958284663,"['EGR1', 'ID2', 'MYC', 'SPP1']",0.09586742339092616,0,0,1.0183289449155648,4
515,Ras Protein Signal Transduction (GO:0007265),0.05037319219466424,5.812206572769953,17.368594502988177,"['CCNA2', 'CDKN1A']",0.09586742339092616,0,0,1.0183289449155648,2
516,Regulation Of Cell Adhesion (GO:0030155),0.05037319219466424,5.812206572769953,17.368594502988177,"['SRC', 'KIF14']",0.09586742339092616,0,0,1.0183289449155648,2
517,Negative Regulation Of Osteoclast Differentiation (GO:0045671),0.0512327930672156,20.336734693877553,60.42807445408675,['TLR4'],0.09586742339092616,0,0,1.0183289449155648,1
518,Regulation Of Lipid Storage (GO:0010883),0.0512327930672156,20.336734693877553,60.42807445408675,['NFKBIA'],0.09586742339092616,0,0,1.0183289449155648,1
519,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.0512327930672156,20.336734693877553,60.42807445408675,['CDC20'],0.09586742339092616,0,0,1.0183289449155648,1
520,Chaperone-Mediated Protein Complex Assembly (GO:0051131),0.0512327930672156,20.336734693877553,60.42807445408675,['HSPA1A'],0.09586742339092616,0,0,1.0183289449155648,1
521,Positive Regulation Of Blood Coagulation (GO:0030194),0.0512327930672156,20.336734693877553,60.42807445408675,['SERPINE1'],0.09586742339092616,0,0,1.0183289449155648,1
522,Skin Epidermis Development (GO:0098773),0.0512327930672156,20.336734693877553,60.42807445408675,['SFN'],0.09586742339092616,0,0,1.0183289449155648,1
523,Positive Regulation Of Heart Contraction (GO:0045823),0.0512327930672156,20.336734693877553,60.42807445408675,['RGS2'],0.09586742339092616,0,0,1.0183289449155648,1
524,Positive Regulation Of Interferon-Alpha Production (GO:0032727),0.0512327930672156,20.336734693877553,60.42807445408675,['TLR4'],0.09586742339092616,0,0,1.0183289449155648,1
525,Focal Adhesion Assembly (GO:0048041),0.0512327930672156,20.336734693877553,60.42807445408675,['SRC'],0.09586742339092616,0,0,1.0183289449155648,1
526,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),0.0512327930672156,20.336734693877553,60.42807445408675,['MYC'],0.09586742339092616,0,0,1.0183289449155648,1
527,Macrophage Differentiation (GO:0030225),0.0512327930672156,20.336734693877553,60.42807445408675,['CASP10'],0.09586742339092616,0,0,1.0183289449155648,1
528,Regulation Of Anoikis (GO:2000209),0.0512327930672156,20.336734693877553,60.42807445408675,['SRC'],0.09586742339092616,0,0,1.0183289449155648,1
529,Regulation Of Cold-Induced Thermogenesis (GO:0120161),0.05162552638062621,5.730902777777778,16.984900248335105,"['GNAS', 'TLR4']",0.09641969766362703,0,0,1.0158342346371263,2
530,Defense Response To Symbiont (GO:0140546),0.052889062238365064,5.651826484018265,16.61387585032132,"['CD40', 'DDIT4']",0.09771939523258989,0,0,1.0100192294591595,2
531,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.053524987621642296,5.613095238095238,16.432935090777736,"['CDKN1A', 'SFN']",0.09771939523258989,0,0,1.0100192294591595,2
532,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),0.05360719859925478,19.367346938775512,56.67024999786951,['HSPA1A'],0.09771939523258989,0,0,1.0100192294591595,1
533,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),0.05360719859925478,19.367346938775512,56.67024999786951,['SRC'],0.09771939523258989,0,0,1.0100192294591595,1
534,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),0.05360719859925478,19.367346938775512,56.67024999786951,['HSPA1A'],0.09771939523258989,0,0,1.0100192294591595,1
535,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),0.05360719859925478,19.367346938775512,56.67024999786951,['ID2'],0.09771939523258989,0,0,1.0100192294591595,1
536,Regulation Of Telomere Capping (GO:1904353),0.05360719859925478,19.367346938775512,56.67024999786951,['USP7'],0.09771939523258989,0,0,1.0100192294591595,1
537,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),0.05360719859925478,19.367346938775512,56.67024999786951,['TLR4'],0.09771939523258989,0,0,1.0100192294591595,1
538,Cellular Response To Topologically Incorrect Protein (GO:0035967),0.05360719859925478,19.367346938775512,56.67024999786951,['HSPA1A'],0.09771939523258989,0,0,1.0100192294591595,1
539,Response To Gamma Radiation (GO:0010332),0.05360719859925478,19.367346938775512,56.67024999786951,['MYC'],0.09771939523258989,0,0,1.0100192294591595,1
540,Positive Regulation Of Cholesterol Efflux (GO:0010875),0.05360719859925478,19.367346938775512,56.67024999786951,['NFKBIA'],0.09771939523258989,0,0,1.0100192294591595,1
541,Postreplication Repair (GO:0006301),0.05360719859925478,19.367346938775512,56.67024999786951,['PCNA'],0.09771939523258989,0,0,1.0100192294591595,1
542,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),0.05360719859925478,19.367346938775512,56.67024999786951,['RGS2'],0.09771939523258989,0,0,1.0100192294591595,1
543,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),0.05597578058787951,18.4860853432282,53.29235549319145,['TLR4'],0.10073601315268663,0,0,0.9968152412890203,1
544,Regulation Of Myotube Differentiation (GO:0010830),0.05597578058787951,18.4860853432282,53.29235549319145,['XBP1'],0.10073601315268663,0,0,0.9968152412890203,1
545,Cellular Response To Interleukin-6 (GO:0071354),0.05597578058787951,18.4860853432282,53.29235549319145,['SRC'],0.10073601315268663,0,0,0.9968152412890203,1
546,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),0.05597578058787951,18.4860853432282,53.29235549319145,['CD40'],0.10073601315268663,0,0,0.9968152412890203,1
547,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),0.05597578058787951,18.4860853432282,53.29235549319145,['ID2'],0.10073601315268663,0,0,0.9968152412890203,1
548,Hepaticobiliary System Development (GO:0061008),0.05597578058787951,18.4860853432282,53.29235549319145,['XBP1'],0.10073601315268663,0,0,0.9968152412890203,1
